stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest
GS,2019-12-31,174817000000,,219029000000,188232000000,74225000000,64543000000,899342000000,24246000000,1711000000,,528937000000,133546000000,,82295000000,4196000000,151023000000,106465000000,67075000000,9000000,992968000000,106976000000,,79062000000,900990000000,54883000000,641000000,221762000000,30636000000,1713000000
GS,2019-09-30,188161000000,,228723000000,173732000000,75923000000,6612000000,972232000000,23590000000,2568000000,,512450000000,94094000000,,79273000000,4196000000,170089000000,105194000000,749000000,9000000,1007320000000,86489000000,,80809000000,913645000000,54879000000,690000000,653785000000,34240000000,1663000000
GS,2019-06-30,185279000000,,231723000000,172473000000,75575000000,6701000000,911431000000,22657000000,2115000000,,470217000000,91092000000,,79052000000,3772000000,148095000000,103867000000,827000000,9000000,944903000000,87867000000,,79689000000,852417000000,54865000000,342000000,602920000000,32260000000,1594000000
HD,2020-02-02,7787000000,14531000000,27589000000,2106000000,5370000000,,19810000000,28365000000,739000000,139000000,18375000000,2133000000,807000000,65935000000,2254000000,2241000000,51729000000,1040000000,89000000,51236000000,2171000000,,3116000000,54352000000,11001000000,,,1755000000,
HD,2019-02-03,7755000000,13925000000,25815000000,1936000000,4130000000,,18529000000,22375000000,772000000,121000000,16716000000,1778000000,847000000,58968000000,2252000000,2358000000,46423000000,890000000,89000000,44003000000,1793000000,,1878000000,45881000000,10578000000,,,999000000,
HD,2018-01-28,7244000000,12748000000,24267000000,1952000000,821000000,,18933000000,22075000000,566000000,119000000,16194000000,3595000000,1246000000,48762000000,2275000000,2614000000,39935000000,638000000,89000000,44529000000,1859000000,,1454000000,43075000000,10192000000,,,1202000000,
HD,2017-01-29,7000000000,12549000000,22349000000,2029000000,2240000000,,17724000000,21914000000,867000000,91000000,14133000000,2538000000,1235000000,41061000000,2093000000,2151000000,35519000000,608000000,88000000,42966000000,1694000000,,4333000000,38633000000,9787000000,,,542000000,
HD,2020-05-03,10056000000,14989000000,30296000000,2610000000,5710000000,,27277000000,28331000000,1148000000,,23348000000,8696000000,909000000,66941000000,2220000000,2182000000,52354000000,982000000,89000000,58737000000,2179000000,,3490000000,62227000000,11008000000,,,4101000000,
HD,2020-02-02,7787000000,14531000000,27589000000,2106000000,5370000000,,19810000000,28365000000,739000000,,18375000000,2133000000,807000000,65935000000,2254000000,2241000000,51729000000,1040000000,89000000,51236000000,2171000000,,3116000000,54352000000,11001000000,,,1755000000,
HD,2019-11-03,9240000000,15711000000,25562000000,2231000000,3335000000,,21174000000,28110000000,801000000,,19565000000,2193000000,772000000,62647000000,2253000000,2116000000,50729000000,1039000000,89000000,52309000000,2121000000,,1082000000,53391000000,10747000000,,,1749000000,
HD,2019-08-04,9494000000,14741000000,26044000000,2274000000,3414000000,,20699000000,28176000000,776000000,,18798000000,2547000000,881000000,61472000000,2254000000,2045000000,49446000000,1137000000,89000000,52010000000,2233000000,,1160000000,53170000000,10777000000,,,1248000000,
HON,2019-12-31,5730000000,4421000000,10954000000,7633000000,803000000,588000000,24303000000,5998000000,3197000000,86000000,18098000000,9067000000,8493000000,27033000000,15563000000,10224000000,37693000000,1833000000,958000000,58679000000,3957000000,,18494000000,39966000000,6876000000,3734000000,1349000000,1317000000,219000000
HON,2018-12-31,5607000000,4326000000,9756000000,7648000000,1505000000,742000000,24362000000,5296000000,3437000000,382000000,18924000000,9287000000,7688000000,23208000000,15546000000,10728000000,33978000000,1478000000,958000000,57773000000,3623000000,,18180000000,39408000000,6452000000,4139000000,1623000000,2872000000,185000000
HON,2017-12-31,6584000000,4613000000,12573000000,8890000000,6271000000,667000000,26002000000,5926000000,2235000000,251000000,18861000000,7059000000,4102000000,18149000000,18277000000,11366000000,27481000000,1682000000,958000000,59470000000,3497000000,,16502000000,42800000000,6212000000,4496000000,3758000000,1351000000,168000000
HON,2016-12-31,5690000000,4366000000,12182000000,8200000000,2972000000,587000000,23058000000,5793000000,2714000000,347000000,16331000000,7843000000,2367000000,16080000000,17707000000,6083000000,28710000000,1129000000,958000000,54146000000,3800000000,,19369000000,34596000000,5781000000,4634000000,1520000000,227000000,181000000
HON,2020-03-31,5676000000,4584000000,11542000000,7452000000,997000000,613000000,22613000000,5214000000,3353000000,71000000,17377000000,7721000000,10120000000,28996000000,15282000000,10631000000,38635000000,1786000000,17865000000,57422000000,361000000,,17865000000,39550000000,7047000000,3580000000,1070000000,1042000000,7000000
HON,2019-12-31,5730000000,4421000000,10954000000,7633000000,803000000,588000000,24303000000,5998000000,3197000000,86000000,18098000000,9067000000,8493000000,27033000000,15563000000,10224000000,37693000000,1833000000,958000000,58679000000,3957000000,,18494000000,39966000000,6876000000,3734000000,1349000000,1317000000,219000000
HON,2019-09-30,5522000000,4601000000,10951000000,7623000000,1104000000,631000000,26188000000,5917000000,3295000000,241000000,19915000000,10908000000,8155000000,26430000000,15426000000,10240000000,36775000000,1600000000,958000000,60104000000,245000000,,18109000000,41791000000,6806000000,3787000000,1456000000,4038000000,204000000
HON,2019-06-30,5602000000,4600000000,8455000000,7447000000,1636000000,747000000,23768000000,5906000000,3453000000,259000000,19894000000,8225000000,7823000000,25609000000,15573000000,10678000000,35741000000,1778000000,958000000,57750000000,245000000,,17870000000,39683000000,6780000000,3933000000,1718000000,3968000000,197000000
IBM,2019-12-31,4896000000,1619000000,53950000000,10095000000,52616000000,222000000,38420000000,15006000000,28595000000,5182000000,37701000000,8172000000,16369000000,198008000000,58222000000,35519000000,162954000000,2186000000,55895000000,152186000000,15259000000,2472000000,20841000000,131201000000,,15235000000,696000000,7470000000,144000000
IBM,2018-12-31,6558000000,1682000000,35567000000,8645000000,22556000000,226000000,49146000000,10792000000,29490000000,5216000000,38227000000,11379000000,14718000000,197561000000,36265000000,32620000000,159206000000,2911000000,55151000000,123382000000,14659000000,2676000000,16796000000,106452000000,,3087000000,618000000,7048000000,134000000
IBM,2017-12-31,6451000000,1583000000,39871000000,10380000000,22936000000,581000000,49735000000,11116000000,26591000000,4862000000,37363000000,11972000000,13844000000,190098000000,36788000000,30397000000,153126000000,2266000000,54566000000,125356000000,16451000000,2136000000,17594000000,107631000000,,3742000000,608000000,5215000000,131000000
IBM,2016-12-31,6209000000,1553000000,34663000000,10239000000,22641000000,659000000,43889000000,10830000000,29398000000,5224000000,36275000000,7826000000,12184000000,188448000000,36199000000,28140000000,152759000000,532000000,53935000000,117470000000,14693000000,1496000000,18246000000,99078000000,,4688000000,701000000,6239000000,146000000
IBM,2020-03-31,4172000000,1786000000,52439000000,9031000000,52184000000,1819000000,38931000000,14496000000,29282000000,8782000000,40673000000,11218000000,18266000000,198719000000,57517000000,36118000000,162626000000,2529000000,56092000000,153403000000,15979000000,2459000000,19999000000,133275000000,,14666000000,647000000,8189000000,129000000
IBM,2019-12-31,4896000000,1619000000,53950000000,10095000000,52616000000,222000000,38420000000,15006000000,28595000000,5182000000,37701000000,8172000000,16369000000,198008000000,58222000000,35519000000,162954000000,2186000000,55895000000,152186000000,15259000000,2472000000,20841000000,131201000000,,15235000000,696000000,7470000000,144000000
IBM,2019-09-30,4042000000,1712000000,57678000000,9142000000,55608000000,2186000000,38122000000,14963000000,29087000000,4994000000,35066000000,10087000000,13046000000,198561000000,57951000000,34870000000,160709000000,2502000000,55808000000,149620000000,13581000000,2535000000,17956000000,131525000000,,15613000000,733000000,5147000000,139000000
IBM,2019-06-30,4724000000,1745000000,58381000000,9789000000,20367000000,2120000000,77517000000,15200000000,28841000000,5274000000,42351000000,45399000000,13362000000,198226000000,35284000000,32133000000,160467000000,2551000000,55404000000,154652000000,13912000000,2662000000,17645000000,136876000000,,2728000000,874000000,6530000000,131000000
INTC,2019-12-28,4128000000,8744000000,25308000000,7735000000,40401000000,7243000000,31239000000,56014000000,1280000000,1209000000,22310000000,4194000000,4925000000,1280000000,26276000000,11027000000,53523000000,1637000000,25261000000,136524000000,1538000000,,77504000000,59020000000,,10827000000,1082000000,3693000000,
INTC,2018-12-29,3824000000,7253000000,25098000000,7238000000,38214000000,9430000000,28787000000,48976000000,974000000,1122000000,16626000000,3019000000,4421000000,974000000,24513000000,11676000000,50172000000,2646000000,25365000000,127963000000,1438000000,,74563000000,53400000000,,11836000000,2788000000,761000000,
INTC,2017-12-30,2928000000,6983000000,25037000000,5708000000,31885000000,12291000000,29500000000,41109000000,862000000,840000000,17421000000,3433000000,3215000000,862000000,24389000000,11772000000,42083000000,2807000000,26074000000,123249000000,3810000000,,69019000000,54230000000,,12745000000,1814000000,1739000000,
INTC,2016-12-31,2475000000,5553000000,20649000000,5102000000,42633000000,15322000000,35508000000,36171000000,106000000,907000000,20302000000,5560000000,2733000000,106000000,14099000000,6150000000,40747000000,7754000000,25373000000,113327000000,4338000000,,66226000000,47101000000,,9494000000,3225000000,4609000000,
INTC,2020-03-28,4638000000,9246000000,36455000000,8794000000,39649000000,6823000000,41501000000,56770000000,1541000000,,23895000000,11380000000,5911000000,1541000000,26276000000,11006000000,52644000000,2658000000,25251000000,147710000000,1440000000,,76354000000,71356000000,,10429000000,1296000000,3464000000,
INTC,2019-12-28,4128000000,8744000000,25308000000,7735000000,40401000000,7243000000,31239000000,56014000000,1280000000,,22310000000,4194000000,4925000000,1280000000,26276000000,11027000000,53523000000,1637000000,25261000000,136524000000,1538000000,,77504000000,59020000000,,10827000000,1082000000,3693000000,
INTC,2019-09-28,4809000000,8638000000,23707000000,6935000000,38496000000,8247000000,29957000000,54215000000,722000000,,25064000000,3935000000,5603000000,722000000,24727000000,10356000000,49674000000,2359000000,25290000000,133768000000,1120000000,,74242000000,59526000000,,11019000000,1849000000,3900000000,
INTC,2019-06-29,4682000000,8696000000,25089000000,6290000000,39115000000,8206000000,29239000000,52061000000,622000000,,19705000000,2867000000,5421000000,622000000,24583000000,10592000000,50429000000,2309000000,25140000000,130759000000,1050000000,,74947000000,55812000000,,11249000000,2414000000,2226000000,
INTU,2019-07-31,274000000,,386000000,247000000,2040000000,13000000,3594000000,780000000,36000000,1000000,1966000000,2116000000,187000000,11647000000,1655000000,182000000,9621000000,436000000,3000000,6283000000,1138000000,,3749000000,2534000000,5772000000,54000000,624000000,,
INTU,2018-07-31,178000000,,388000000,192000000,1144000000,13000000,2422000000,812000000,36000000,2000000,1743000000,1464000000,215000000,11086000000,1611000000,187000000,8564000000,367000000,3000000,5134000000,1030000000,,2816000000,2318000000,5335000000,61000000,252000000,,
INTU,2017-07-31,157000000,,438000000,166000000,37000000,31000000,1415000000,1030000000,22000000,132000000,1944000000,529000000,275000000,10800000000,1295000000,332000000,7297000000,372000000,3000000,4068000000,1325000000,,1354000000,2714000000,4854000000,22000000,248000000,,
INTU,2016-07-31,184000000,,488000000,128000000,165000000,28000000,1614000000,1031000000,32000000,139000000,2251000000,638000000,251000000,9971000000,1282000000,350000000,6687000000,304000000,3000000,4250000000,1162000000,,1161000000,3089000000,4442000000,44000000,442000000,,
INTU,2020-04-30,384000000,,48000000,314000000,3053000000,19000000,4862000000,965000000,44000000,,2713000000,3371000000,231000000,11973000000,1653000000,48000000,10581000000,389000000,6132000000,7764000000,1453000000,,4740000000,3024000000,,34000000,600000000,350000000,
INTU,2020-01-31,455000000,,373000000,758000000,2031000000,13000000,3690000000,1055000000,35000000,,2204000000,1641000000,247000000,11924000000,1655000000,111000000,9637000000,461000000,6014000000,6701000000,1243000000,,3727000000,2974000000,,41000000,625000000,38000000,
INTU,2019-10-31,272000000,,373000000,286000000,1929000000,13000000,3162000000,1080000000,35000000,,1757000000,1630000000,224000000,11785000000,1655000000,123000000,9537000000,413000000,5881000000,6183000000,1045000000,,3633000000,2550000000,,49000000,625000000,50000000,
INTU,2019-07-31,274000000,,386000000,247000000,2040000000,13000000,3594000000,780000000,36000000,,1966000000,2116000000,187000000,11647000000,1655000000,182000000,9621000000,436000000,3000000,6283000000,1138000000,,3749000000,2534000000,,54000000,624000000,50000000,
ISRG,2019-12-31,123500000,595500000,,708300000,7844500000,2623500000,4662600000,1347300000,12400000,425600000,1030200000,1167600000,680500000,12400000,307200000,349600000,2494500000,3500000,,9733200000,461700000,,8263800000,1448500000,5756800000,112100000,2054100000,,
ISRG,2018-12-31,100700000,409000000,,733500000,6371500000,1771300000,4333200000,812000000,13300000,428600000,820600000,857900000,622900000,13300000,240600000,338600000,1521700000,86200000,,7846700000,393000000,,6678800000,1159200000,5170300000,66700000,2205200000,,
ISRG,2017-12-31,82500000,241200000,,549800000,4551700000,1885900000,2808900000,613100000,15500000,72000000,662800000,648200000,241800000,15500000,201100000,333600000,115000000,2100000,,5776800000,320700000,,4778800000,996400000,4679200000,26000000,1312400000,,
ISRG,2016-12-31,68500000,182300000,,460000000,5545200000,2283300000,3250400000,458400000,8900000,150900000,596500000,1036600000,262200000,8900000,201100000,112600000,1574900000,11800000,,6486900000,301500000,,5777800000,709100000,4211800000,31500000,1518000000,,
